"date","focal_sex","focal_age","seq_num","x_coord","y_coord","comm","time","adult_m","adult_f","total","lat","long"
2005-01-15,"M",16,44,791477,9483059,"KK","17:00",10,12,24,-4.67189654982409,29.6271890372962
2005-01-15,"M",16,45,791511,9482889,"KK","17:15",10,12,24,-4.67343171461282,29.6275009983418
2005-01-15,"M",16,46,791395,9482864,"KK","17:30",10,12,24,-4.67366156212072,29.6264570294983
2005-01-15,"M",16,47,791395,9482864,"KK","17:45",10,12,24,-4.67366156212072,29.6264570294983
2005-01-15,"M",16,48,791426,9482775,"KK","18:00",10,12,24,-4.67446482054277,29.6267392431137
2005-01-15,"M",16,49,791426,9482775,"KK","18:15",10,12,24,-4.67446482054277,29.6267392431137
2005-01-15,"M",16,50,791451,9482690,"KK","18:30",10,12,24,-4.67523213269522,29.6269672810259
2005-01-15,"M",16,51,791451,9482690,"KK","18:45",9,12,23,-4.67523213269522,29.6269672810259
2005-01-16,"F",32,3,793069,9486899,"MT","07:00",2,5,12,-4.63714040267091,29.641398563331
2005-01-16,"F",32,4,793137,9486859,"MT","07:15",2,5,12,-4.63749959199181,29.6420123437899
2005-01-16,"F",32,5,793185,9486832,"MT","07:30",2,4,10,-4.63774197345941,29.6424455593206
2005-01-16,"F",32,6,793247,9486833,"MT","07:45",0,5,9,-4.63773084534679,29.643003923637
2005-01-16,"F",32,7,793247,9486833,"MT","08:00",0,4,8,-4.63773084534679,29.643003923637
2005-01-16,"F",32,8,793247,9486833,"MT","08:15",2,3,9,-4.63773084534679,29.643003923637
2005-01-16,"F",32,9,793247,9486833,"MT","08:30",2,3,8,-4.63773084534679,29.643003923637
2005-01-16,"F",32,10,793261,9486923,"MT","08:45",2,4,11,-4.636917040283,29.6431269881118
2005-01-16,"F",32,11,793261,9486923,"MT","09:00",2,5,12,-4.636917040283,29.6431269881118
2005-01-16,"F",32,12,793261,9486923,"MT","09:15",2,4,10,-4.636917040283,29.6431269881118
2005-01-16,"F",32,13,793261,9486923,"MT","09:30",1,4,10,-4.636917040283,29.6431269881118
2005-01-16,"F",32,14,793261,9486923,"MT","09:45",2,3,9,-4.636917040283,29.6431269881118
2005-01-16,"F",32,15,793303,9486980,"MT","10:00",2,4,10,-4.63640051303785,29.6435033410117
2005-01-16,"F",32,16,793303,9486980,"MT","10:15",2,5,12,-4.63640051303785,29.6435033410117
2005-01-16,"F",32,17,793303,9486980,"MT","10:30",2,4,11,-4.63640051303785,29.6435033410117
2005-01-16,"F",32,18,793442,9486998,"MT","10:45",0,5,9,-4.63623315748067,29.6447546240525
2005-01-16,"F",32,19,793442,9486998,"MT","11:00",0,5,9,-4.63623315748067,29.6447546240525
2005-01-16,"F",32,20,793442,9486998,"MT","11:15",0,4,8,-4.63623315748067,29.6447546240525
2005-01-16,"F",32,21,793504,9487032,"MT","11:30",2,2,8,-4.6359238067205,29.6453118762116
2005-01-16,"F",32,22,793504,9487032,"MT","11:45",2,4,11,-4.6359238067205,29.6453118762116
2005-01-16,"F",32,23,793504,9487032,"MT","12:00",1,5,10,-4.6359238067205,29.6453118762116
2005-01-16,"F",32,24,793513,9487089,"MT","12:15",2,5,12,-4.63540839312703,29.6453910165936
2005-01-16,"F",32,25,793445,9487148,"MT","12:30",2,5,12,-4.63487750329465,29.6447765997505
2005-01-16,"F",32,26,793311,9487281,"MT","12:45",2,5,12,-4.63368009756979,29.6435652773933
2005-01-16,"F",32,27,793311,9487281,"MT","13:00",2,5,12,-4.63368009756979,29.6435652773933
2005-01-16,"F",32,28,793311,9487281,"MT","13:15",2,5,12,-4.63368009756979,29.6435652773933
2005-01-16,"F",32,29,793311,9487281,"MT","13:30",2,6,13,-4.63368009756979,29.6435652773933
2005-01-16,"F",32,30,793214,9487372,"MT","13:45",2,6,13,-4.63286099649907,29.6426886043239
2005-01-16,"F",32,31,793152,9487361,"MT","14:00",0,6,10,-4.6329624925737,29.6421305793497
2005-01-16,"F",32,32,793071,9487340,"MT","14:15",0,4,7,-4.63315499861963,29.6414017686028
2005-01-16,"F",32,33,793071,9487340,"MT","14:30",2,5,12,-4.63315499861963,29.6414017686028
2005-01-16,"F",32,34,792990,9487310,"MT","14:45",2,5,12,-4.63342883759093,29.6406732590586
2005-01-16,"F",32,35,792962,9487244,"MT","15:00",1,5,9,-4.6340262257372,29.6404232950202
2005-01-16,"F",32,36,792962,9487244,"MT","15:15",0,6,9,-4.6340262257372,29.6404232950202
2005-01-16,"F",32,37,792962,9487244,"MT","15:30",0,5,9,-4.6340262257372,29.6404232950202
2005-01-16,"F",32,38,792962,9487164,"MT","15:45",0,4,9,-4.63474918989222,29.6404259797578
2005-01-16,"F",32,39,792962,9487164,"MT","16:00",0,4,8,-4.63474918989222,29.6404259797578
2005-01-16,"F",32,40,792962,9487164,"MT","16:15",0,4,9,-4.63474918989222,29.6404259797578
2005-01-16,"F",32,41,792962,9487164,"MT","16:30",0,5,9,-4.63474918989222,29.6404259797578
2005-01-16,"F",32,42,792962,9487164,"MT","16:45",0,5,9,-4.63474918989222,29.6404259797578
2005-01-16,"F",32,43,792849,9486950,"MT","17:00",0,6,11,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,44,792849,9486950,"MT","17:15",0,6,11,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,45,792849,9486950,"MT","17:30",0,5,9,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,46,792849,9486950,"MT","17:45",0,5,9,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,47,792849,9486950,"MT","18:00",0,5,9,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,48,792849,9486950,"MT","18:15",0,5,9,-4.63668692518885,29.6394154374484
2005-01-16,"F",32,49,792985,9486667,"MT","18:30",0,5,9,-4.6392398290055,29.640649816598
2005-01-16,"F",32,50,792985,9486667,"MT","18:45",0,5,9,-4.6392398290055,29.640649816598
2005-01-16,"F",32,51,792985,9486667,"MT","19:00",0,5,9,-4.6392398290055,29.640649816598
2005-01-16,"F",32,52,792985,9486667,"MT","19:15",0,5,8,-4.6392398290055,29.640649816598
2005-01-16,"F",32,53,792985,9486667,"MT","19:30",0,3,5,-4.6392398290055,29.640649816598
2005-01-16,"F",24,3,791477,9482676,"KK","07:00",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,4,791477,9482676,"KK","07:15",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,5,791477,9482676,"KK","07:30",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,6,791477,9482676,"KK","07:45",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,7,791477,9482676,"KK","08:00",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,8,791477,9482676,"KK","08:15",10,15,27,-4.67535777387912,29.6272019348826
2005-01-16,"F",24,9,791394,9483064,"KK","08:30",10,15,27,-4.67185416705578,29.6264412906541
2005-01-16,"F",24,10,791394,9483064,"KK","08:45",10,15,27,-4.67185416705578,29.6264412906541
2005-01-16,"F",24,11,791394,9483064,"KK","09:00",10,15,27,-4.67185416705578,29.6264412906541
2005-01-16,"F",24,12,791490,9483074,"KK","09:15",10,15,27,-4.67176055366239,29.6273056228911
2005-01-16,"F",24,13,791587,9483064,"KK","09:30",10,15,27,-4.67184764818099,29.6281796347471
2005-01-16,"F",24,14,791587,9483064,"KK","09:45",10,18,30,-4.67184764818099,29.6281796347471
2005-01-16,"F",24,15,791587,9483064,"KK","10:00",10,18,30,-4.67184764818099,29.6281796347471
2005-01-16,"F",24,16,791587,9483064,"KK","10:15",10,18,30,-4.67184764818099,29.6281796347471
2005-01-16,"F",24,17,791587,9483064,"KK","10:30",10,18,30,-4.67184764818099,29.6281796347471
2005-01-16,"F",24,18,791702,9483140,"KK","10:45",10,18,30,-4.67115694038116,29.6292128743587
2005-01-16,"F",24,19,791702,9483140,"KK","11:00",10,18,30,-4.67115694038116,29.6292128743587
2005-01-16,"F",24,20,791755,9483136,"KK","11:15",10,18,30,-4.6711912975157,29.629690376925
2005-01-16,"F",24,21,791755,9483136,"KK","11:30",10,18,30,-4.6711912975157,29.629690376925
2005-01-16,"F",24,22,791782,9483195,"KK","11:45",10,18,30,-4.67065719477295,29.6299315764932
2005-01-16,"F",24,23,791782,9483195,"KK","12:00",10,18,30,-4.67065719477295,29.6299315764932
2005-01-16,"F",24,24,791731,9483293,"KK","12:15",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,25,791731,9483293,"KK","12:30",8,18,28,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,26,791731,9483293,"KK","12:45",0,6,7,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,27,791731,9483293,"KK","13:00",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,28,791731,9483293,"KK","13:15",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,29,791731,9483293,"KK","13:30",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,30,791731,9483293,"KK","13:45",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,31,791731,9483293,"KK","14:00",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,32,791731,9483293,"KK","14:15",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,33,791731,9483293,"KK","14:30",0,4,5,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,34,791731,9483293,"KK","14:45",7,12,20,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,35,791731,9483293,"KK","15:00",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,36,791731,9483293,"KK","15:15",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,37,791731,9483293,"KK","15:30",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,38,791731,9483293,"KK","15:45",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,39,791731,9483293,"KK","16:00",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,40,791731,9483293,"KK","16:15",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,41,791731,9483293,"KK","16:30",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,42,791731,9483293,"KK","16:45",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,43,791731,9483293,"KK","17:00",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,44,791731,9483293,"KK","17:15",10,18,30,-4.66977328046866,29.6294689223804
2005-01-16,"F",24,45,791265,9483068,"KK","17:30",10,17,29,-4.6718223732212,29.6252792563529
2005-01-16,"F",24,46,791265,9483068,"KK","17:45",10,11,23,-4.6718223732212,29.6252792563529
2005-01-16,"F",24,47,791081,9483192,"KK","18:00",10,11,23,-4.6707079728327,29.6236178032518
2005-01-16,"F",24,48,790991,9483221,"KK","18:15",10,11,23,-4.67044892927803,29.6228062007964
2005-01-16,"F",24,49,791070,9483381,"KK","18:30",10,11,23,-4.66900031932743,29.623512375964
2005-01-16,"F",24,50,791122,9483547,"KK","18:45",10,11,23,-4.66749839728223,29.6239751607749
2005-01-16,"F",24,51,791115,9483619,"KK","19:00",10,11,23,-4.66684795738087,29.6239096940194
2005-01-16,"F",24,52,791174,9483629,"KK","19:15",6,9,16,-4.66675559746411,29.6244407665795
2005-01-17,"F",13,4,792982,9486680,"MT","07:00",0,4,6,-4.63912244849905,29.6406223604847
2005-01-17,"F",13,5,792982,9486680,"MT","07:15",0,4,6,-4.63912244849905,29.6406223604847
2005-01-17,"F",13,6,792982,9486680,"MT","07:30",0,4,6,-4.63912244849905,29.6406223604847
2005-01-17,"F",13,7,792982,9486680,"MT","07:45",0,3,5,-4.63912244849905,29.6406223604847
2005-01-17,"F",13,8,792982,9486680,"MT","08:00",0,4,6,-4.63912244849905,29.6406223604847
2005-01-17,"F",13,9,793082,9486679,"MT","08:15",0,4,6,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,10,793082,9486679,"MT","08:30",0,4,6,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,11,793082,9486679,"MT","08:45",0,4,6,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,12,793082,9486679,"MT","09:00",0,4,6,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,13,793082,9486679,"MT","09:15",0,3,5,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,14,793082,9486679,"MT","09:30",0,3,5,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,15,793082,9486679,"MT","09:45",0,3,5,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,16,793082,9486679,"MT","10:00",0,3,5,-4.6391281139378,29.6415230388738
2005-01-17,"F",13,17,793154,9486696,"MT","10:15",0,4,6,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,18,793154,9486696,"MT","10:30",0,4,6,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,19,793154,9486696,"MT","10:45",0,4,6,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,20,793154,9486696,"MT","11:00",0,4,5,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,21,793154,9486696,"MT","11:15",0,2,3,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,22,793154,9486696,"MT","11:30",0,3,5,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,23,793154,9486696,"MT","11:45",0,4,6,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,24,793154,9486696,"MT","12:00",0,4,6,-4.63897205602304,29.6421709312543
2005-01-17,"F",13,25,793134,9486560,"MT","12:15",0,3,5,-4.64020176790045,29.6419953743919
2005-01-17,"F",13,26,793109,9486400,"MT","12:30",2,5,12,-4.64164853771929,29.6417755928285
2005-01-17,"F",13,27,793109,9486400,"MT","12:45",2,7,14,-4.64164853771929,29.6417755928285
2005-01-17,"F",13,28,793109,9486400,"MT","13:00",2,7,14,-4.64164853771929,29.6417755928285
2005-01-17,"F",13,29,793109,9486400,"MT","13:15",2,7,14,-4.64164853771929,29.6417755928285
2005-01-17,"F",13,30,793198,9486409,"MT","13:30",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,31,793198,9486409,"MT","13:45",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,32,793198,9486409,"MT","14:00",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,33,793198,9486409,"MT","14:15",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,34,793198,9486409,"MT","14:30",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,35,793198,9486409,"MT","14:45",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,36,793198,9486409,"MT","15:00",0,7,12,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,37,793198,9486409,"MT","15:15",0,6,10,-4.64156420079872,29.6425768660647
2005-01-17,"F",13,38,793259,9486472,"MT","15:30",0,6,10,-4.64099280874,29.6431241409256
2005-01-17,"F",13,39,793259,9486472,"MT","15:45",0,6,10,-4.64099280874,29.6431241409256
2005-01-17,"F",13,40,793279,9486581,"MT","16:00",0,6,10,-4.64000709740789,29.6433006032541
2005-01-17,"F",13,41,793279,9486581,"MT","16:15",0,4,8,-4.64000709740789,29.6433006032541
2005-01-17,"F",13,42,793279,9486581,"MT","16:30",0,6,10,-4.64000709740789,29.6433006032541
2005-01-17,"F",13,43,793279,9486581,"MT","16:45",0,4,8,-4.64000709740789,29.6433006032541
2005-01-17,"F",13,44,793200,9486675,"MT","17:00",0,2,3,-4.63916028210231,29.6425859333632
2005-01-17,"F",13,45,793200,9486675,"MT","17:15",0,4,7,-4.63916028210231,29.6425859333632
2005-01-17,"F",13,46,793149,9486714,"MT","17:30",0,4,7,-4.6388095579765,29.6421252940192
2005-01-17,"F",13,47,793149,9486714,"MT","17:45",0,4,7,-4.6388095579765,29.6421252940192
2005-01-17,"F",13,48,793149,9486714,"MT","18:00",0,4,7,-4.6388095579765,29.6421252940192
2005-01-17,"F",13,49,793149,9486714,"MT","18:15",0,4,7,-4.6388095579765,29.6421252940192
2005-01-17,"F",13,50,793149,9486714,"MT","18:30",0,4,7,-4.6388095579765,29.6421252940192
2005-01-17,"F",13,51,792973,9486800,"MT","18:45",0,4,7,-4.6380383058836,29.6405372714814
2005-01-17,"F",13,52,792845,9486907,"MT","19:00",0,2,4,-4.63707565343179,29.6393808549871
2005-01-17,"M",29,1,791200,9483754,"KK","06:45",10,12,24,-4.66562507629727,29.6246707478442
2005-01-17,"M",29,2,791200,9483754,"KK","07:00",10,12,24,-4.66562507629727,29.6246707478442
2005-01-17,"M",29,3,791200,9483754,"KK","07:15",10,12,24,-4.66562507629727,29.6246707478442
2005-01-17,"M",29,4,791278,9483755,"KK","07:30",10,12,24,-4.66561341036581,29.6253732525603
2005-01-17,"M",29,5,791323,9483735,"KK","07:45",10,12,24,-4.6657926364647,29.6257792349303
2005-01-17,"M",29,6,791323,9483735,"KK","08:00",10,12,24,-4.6657926364647,29.6257792349303
2005-01-17,"M",29,7,791527,9483795,"KK","08:15",10,12,24,-4.66524352831762,29.6276146234573
2005-01-17,"M",29,8,791527,9483795,"KK","08:30",10,12,24,-4.66524352831762,29.6276146234573
2005-01-17,"M",29,9,791573,9483921,"KK","08:45",10,12,24,-4.66410329750652,29.6280247035198
2005-01-17,"M",29,10,791678,9484016,"KK","09:00",10,12,24,-4.66324122806394,29.6289672290336
2005-01-17,"M",29,11,791680,9484187,"KK","09:15",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,12,791680,9484187,"KK","09:30",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,13,791680,9484187,"KK","09:45",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,14,791680,9484187,"KK","10:00",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,15,791680,9484187,"KK","10:15",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,16,791680,9484187,"KK","10:30",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,17,791680,9484187,"KK","10:45",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,18,791680,9484187,"KK","11:00",10,12,24,-4.66169581164187,29.6289794941705
2005-01-17,"M",29,19,791610,9484280,"KK","11:15",10,12,24,-4.66085771869195,29.6283458915775
2005-01-17,"M",29,20,791610,9484280,"KK","11:30",10,14,26,-4.66085771869195,29.6283458915775
2005-01-17,"M",29,21,791715,9484423,"KK","11:45",10,14,26,-4.65956186933196,29.6292868014696
2005-01-17,"M",29,22,791782,9484461,"KK","12:00",10,14,26,-4.65921619963008,29.6298889794211
2005-01-17,"M",29,23,791782,9484461,"KK","12:15",10,14,26,-4.65921619963008,29.6298889794211
2005-01-17,"M",29,24,791874,9484609,"KK","12:30",10,14,26,-4.65787560376808,29.6307126288931
2005-01-17,"M",29,25,791874,9484609,"KK","12:45",10,14,26,-4.65787560376808,29.6307126288931
2005-01-17,"M",29,26,791892,9484743,"KK","13:00",10,14,26,-4.65666402326935,29.6308702476902
2005-01-17,"M",29,27,791826,9484791,"KK","13:15",10,14,26,-4.65623246626699,29.6302741900591
2005-01-17,"M",29,28,791760,9484790,"KK","13:30",10,14,26,-4.65624372746316,29.6296797784122
2005-01-17,"M",29,29,791806,9485198,"KK","13:45",10,14,26,-4.65255503147394,29.6300803910179
2005-01-17,"M",29,30,791806,9485198,"KK","14:00",10,14,26,-4.65255503147394,29.6300803910179
2005-01-17,"M",29,31,791806,9485198,"KK","14:15",10,14,26,-4.65255503147394,29.6300803910179
2005-01-17,"M",29,32,791806,9485198,"KK","14:30",10,14,26,-4.65255503147394,29.6300803910179
2005-01-17,"M",29,33,791877,9485284,"KK","14:45",10,14,26,-4.65177544823699,29.6307169798667
2005-01-17,"M",29,34,791877,9485284,"KK","15:00",10,14,26,-4.65177544823699,29.6307169798667
2005-01-17,"M",29,35,792068,9485327,"KK","15:15",10,14,26,-4.6513804185964,29.6324358112322
2005-01-17,"M",29,36,792213,9485439,"KK","15:30",10,14,26,-4.65036337687014,29.6337380146379
2005-01-17,"M",29,37,792213,9485439,"KK","15:45",10,14,26,-4.65036337687014,29.6337380146379
2005-01-17,"M",29,38,792213,9485439,"KK","16:00",10,14,26,-4.65036337687014,29.6337380146379
2005-01-17,"M",29,39,792312,9485411,"KK","16:15",10,14,26,-4.65061307816043,29.63463061293
2005-01-17,"M",29,40,792402,9485311,"KK","16:30",10,14,26,-4.6515137515791,29.6354445720137
2005-01-17,"M",29,41,792402,9485311,"KK","16:45",10,14,26,-4.6515137515791,29.6354445720137
2005-01-17,"M",29,42,792402,9485311,"KK","17:00",10,14,26,-4.6515137515791,29.6354445720137
2005-01-17,"M",29,43,792402,9485311,"KK","17:15",10,14,26,-4.6515137515791,29.6354445720137
2005-01-17,"M",29,45,792529,9485235,"KK","17:45",10,14,26,-4.65219628418667,29.6365909719738
2005-01-17,"M",29,46,792529,9485235,"KK","18:00",10,14,26,-4.65219628418667,29.6365909719738
2005-01-17,"M",29,47,792486,9485072,"KK","18:15",10,14,26,-4.6536707792062,29.6362091694885
2005-01-17,"M",29,48,792347,9484736,"KK","18:30",10,14,26,-4.65671193172766,29.6349685453355
2005-01-17,"M",29,49,792347,9484736,"KK","18:45",10,14,26,-4.65671193172766,29.6349685453355
2005-01-17,"M",29,50,792109,9484583,"KK","19:00",10,15,27,-4.65810264118462,29.6328300904864
2005-01-17,"M",29,51,792039,9484594,"KK","19:15",10,15,27,-4.65800559510267,29.6321992480118
2005-01-17,"M",29,52,792039,9484594,"KK","19:30",10,15,27,-4.65800559510267,29.6321992480118
2005-01-18,"F",20,4,792853,9486894,"MT","07:00",0,4,7,-4.63719286574958,29.639453342828
2005-01-18,"F",20,5,792834,9486815,"MT","07:15",0,3,6,-4.63790743337505,29.6392848723969
2005-01-18,"F",20,6,792834,9486815,"MT","07:30",0,3,6,-4.63790743337505,29.6392848723969
2005-01-18,"F",20,7,792834,9486815,"MT","07:45",0,3,6,-4.63790743337505,29.6392848723969
2005-01-18,"F",20,8,792842,9486766,"MT","08:00",0,4,7,-4.63834997977681,29.6393585690291
2005-01-18,"F",20,9,792844,9486673,"MT","08:15",0,3,6,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,10,792844,9486673,"MT","08:30",0,2,5,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,11,792844,9486673,"MT","08:45",1,3,7,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,12,792844,9486673,"MT","09:00",1,3,7,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,13,792844,9486673,"MT","09:15",1,2,5,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,14,792844,9486673,"MT","09:30",1,2,5,-4.63919035883825,29.6393797046644
2005-01-18,"F",20,15,792844,9486673,"MT","09:45",1,2,5,-4.63919035883825,29.6393797046644
